# Animation run summary
animation_type,AStar_animation
total_frames,1176
total_time_s,11.7600
success,True
num_collisions,561
num_replans,1220
path_length,282.4976
trajectory_image,animation_run_20260218_115730_AStar_animation_trajectory.png

"# Collisions (time_s, frame, type, detail)"
time_s,frame,type,detail
8.7000,870,-20.4931,-9.2527,-2.6067,8.2571,17.0892,-30.3568,3.1804,-4.0695,28.0927,-3.8867,-14.7131,-18.7323,17.4715,27.7023,6.5714,1.0936,19.4583,9.8898,-3.9336,-5.0731,-32.3214,15.6062,-5.7310,0.1211,-7.3191,19.9842,5.7480,5.4201,-38.1773,-28.7458,-8.0417,0.6687,9.9290,-36.8210,-4.2252,-2.6736,13.8639,9.1322,-17.9402,-0.9447,-23.5823,-3.9353,-5.2022,1.6794,14.7664,-20.1923,-20.8269,2.2538,-32.9593,-18.9397,8.3507,-10.1346,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.8000,880,-21.0558,-8.8287,-5.5899,-7.3001,16.7476,-30.6222,-5.2498,1.5680,26.5151,-5.2717,-21.1956,2.5932,17.7587,27.4899,-4.4881,-6.1205,19.1762,9.3454,-4.6287,-4.1414,-33.0031,15.5822,-7.1866,-0.1239,-6.9493,20.5125,-0.7600,7.1365,-38.7867,-28.9588,-4.6280,-6.7068,10.0138,-36.8238,5.0457,-3.2600,14.0300,7.8090,10.0259,-13.0385,-23.7814,-3.5011,-0.6152,5.8187,13.5270,-19.7154,3.8449,21.8797,-32.3908,-19.8542,-1.3527,-11.1486,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.9000,890,-21.4618,-9.1443,-4.5629,7.2523,16.3285,-30.7962,-4.1172,-4.4961,25.2196,-6.8112,-12.7660,-18.9281,17.2662,26.8591,-8.7728,-4.3878,18.9543,8.8858,-0.0603,-5.0907,-32.6680,15.6558,-5.3038,3.3014,-7.1910,21.0509,-5.7183,3.1033,-39.2888,-29.6989,-5.6794,-7.3532,9.8273,-37.3005,-4.4652,-3.3136,15.0233,6.1270,15.8843,-16.0259,-23.2437,-3.3043,0.0040,6.1145,13.0251,-18.0935,17.9431,9.5626,-32.3630,-20.9585,2.2988,-9.4490,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.0000,900,-21.8978,-8.5226,-4.1342,5.8694,15.9953,-31.2517,3.5616,-5.4168,25.0799,-8.7865,10.3336,-21.9417,16.7460,26.2547,-9.6679,-3.8430,19.0687,8.3839,1.6654,-4.7145,-33.2203,16.0313,-5.9467,3.8199,-6.9052,20.9042,4.0978,-2.9224,-39.4738,-30.5386,-6.4313,-8.7103,9.2883,-37.5815,-8.0148,-1.6538,16.3776,4.7616,11.0833,-11.5242,-23.3152,-2.7453,0.4149,6.2053,12.2336,-20.0223,-1.7053,-20.8759,-32.9165,-20.8355,-2.1452,8.9306,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.1000,910,-22.4201,-8.1028,-1.0024,7.3526,16.6157,-30.9169,5.9315,4.6836,25.7629,-10.7772,2.1808,-23.3605,16.0031,26.0756,-6.3418,-3.9498,19.0180,7.8719,-0.5240,-5.7519,-33.7481,16.0963,-5.6006,-0.6834,-6.5684,20.5494,1.4829,-5.1074,-39.8537,-31.3717,0.6192,-9.8866,8.8356,-37.9214,0.1007,-5.7106,17.5522,3.9465,10.7073,-4.0238,-23.4202,-2.2389,0.7552,6.8856,10.5499,-20.9568,-22.1298,-10.5130,-33.3755,-20.2618,-9.0619,3.2425,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.2000,920,-22.7296,-7.6782,-4.8952,2.5121,17.1717,-31.0151,-7.7841,-4.3651,27.5574,-10.9082,23.1798,6.5696,15.2913,26.0761,-5.0043,-6.7541,18.8061,7.9419,-2.5131,4.9853,-33.9990,15.7709,-0.6721,-4.9734,-6.5107,19.9486,-5.9319,-4.7296,-39.6734,-32.2146,4.4605,-7.5809,8.5574,-38.3412,-2.2614,-4.4594,18.3719,3.6389,9.5603,0.0624,-22.9755,-2.1135,5.2042,-6.3989,8.2347,-21.4001,-22.8348,-1.0642,-33.7415,-19.5429,-2.9727,6.8725,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.3000,930,-23.2194,-7.6440,-4.9626,-0.6101,16.4708,-31.4821,-2.1225,-7.5810,28.7772,-9.9421,20.1508,-4.6653,14.7074,25.9866,-7.7708,-4.2983,18.4785,7.7965,0.8903,-5.1077,-33.9544,15.2973,3.2275,-3.9346,-6.3256,19.0982,2.1322,-8.3399,-39.5379,-32.9205,-1.3019,-7.8814,8.2235,-38.4418,-3.8315,3.6733,19.2034,4.0797,6.5764,5.9834,-22.8617,-2.6591,-6.3802,-2.8422,6.7176,-22.5015,-13.4323,-17.2649,-34.1196,-19.0418,-6.1424,0.6744,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.4000,940,-23.8317,-7.7149,-6.4699,-1.0408,16.1549,-32.1867,-3.0371,-6.9583,28.4351,-11.1956,-22.4539,-7.1218,14.0817,26.0399,-9.8226,2.4699,18.8721,7.5990,5.5453,-0.4517,-33.4876,15.4861,5.0286,2.7803,-6.1318,18.4698,7.4373,-3.1210,-39.3098,-33.2677,6.4938,3.9154,7.8571,-38.2572,-2.6357,-4.3518,19.4185,4.6907,-8.2160,-2.5694,-23.2434,-2.2316,-3.7934,8.2522,5.7707,-24.0321,-22.2098,-10.3429,-34.5733,-18.8430,-4.5224,2.4150,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.5000,950,-24.3069,-8.1273,-1.1992,-7.6052,15.7896,-32.6823,-6.3785,0.3757,27.6814,-10.9605,23.2610,-7.6926,13.1404,26.1668,-10.0804,-1.4037,19.3794,7.4637,1.2593,-5.9000,-33.7104,15.7911,-5.3765,-2.7860,-6.0959,17.9301,-8.9428,0.5880,-38.6364,-32.9238,8.0608,-0.8165,7.5415,-38.6401,-5.1354,3.0805,19.1624,5.1812,1.3115,7.8855,-23.4881,-1.3298,-2.4680,8.5086,4.2479,-24.1163,-19.8106,13.7839,-34.3912,-18.4716,4.8375,2.9222,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.6000,960,-24.0156,-8.5666,5.8530,0.6231,15.1129,-32.6504,-6.0292,0.3301,27.8550,-12.4449,-15.5307,-13.5273,12.4161,26.1001,1.0963,-8.9027,19.2948,6.8765,-1.2512,-6.0925,-33.8337,15.2428,-0.3960,-5.7193,-6.7862,17.7279,-0.1806,-8.6179,-38.1364,-32.9511,1.1547,-6.9668,7.0358,-38.6721,-5.2336,-0.4822,19.5008,5.6032,5.5840,-4.6948,-23.5006,-0.8556,8.4227,2.4763,5.4966,-23.7247,20.1869,-12.9464,-34.4592,-17.9695,1.1506,4.8658,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.7000,970,-23.7051,-8.3098,-0.1059,5.0964,14.6886,-33.1087,-3.9939,-4.5720,26.1684,-13.6533,-18.1654,-11.4817,12.6722,25.2373,-1.8992,-10.4315,19.0842,6.2164,-7.1826,-3.7153,-34.0479,15.3518,1.1225,5.1020,-6.7318,16.9712,-3.8062,-7.4067,-37.5063,-32.9528,7.3518,3.3423,6.9976,-38.3826,4.2653,2.6096,20.0506,5.0784,5.6675,-5.7497,-23.6382,-0.3473,-9.2000,0.0394,6.4002,-22.5825,-0.9089,24.3064,-34.6367,-17.4317,-0.3467,6.4548,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.8000,980,-24.0448,-7.9082,-2.3444,4.4519,14.4385,-33.6189,-3.0722,-5.1136,26.5214,-12.8974,6.6998,19.5811,12.0772,24.5705,-10.8387,2.1955,18.7503,5.6178,-6.7839,-4.6230,-33.8696,15.8291,2.2172,4.9287,-7.2410,16.2918,-8.0333,-5.0238,-37.7064,-33.5061,-3.6091,-7.2484,6.8167,-37.9976,-3.6967,3.6875,20.1641,4.3422,6.9707,-5.5581,-24.5070,-0.2012,-6.7486,7.6575,8.1799,-21.6791,9.8564,22.4299,-34.5729,-16.8144,6.1101,1.6961,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
9.9000,990,-24.4237,-7.9845,0.2732,-5.2944,14.1055,-33.5741,-3.5142,-4.1542,27.0090,-11.3269,-8.0936,13.8796,11.1753,24.1167,-6.3374,-6.6103,18.2101,5.0304,1.9627,-9.6069,-33.5211,15.9999,-0.7094,-6.3480,-7.9717,15.7341,-5.4781,-8.0208,-38.2973,-33.8989,-7.0375,1.3216,6.2285,-37.6509,-6.9085,4.3836,20.5079,3.6121,-2.3130,-7.8140,-24.0767,0.3736,10.5576,-3.9061,8.6338,-19.7263,-1.3908,19.4264,-34.1690,-16.7685,3.1677,4.8883,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.0000,1000,-24.3236,-8.5023,4.2664,-2.9535,13.7322,-33.7601,-4.1519,3.0390,26.1967,-10.6109,1.9623,18.7573,10.3866,24.0800,-6.7241,3.5705,18.0320,4.1431,-1.4873,-9.0285,-33.6864,15.9491,-0.8964,5.3817,-8.8098,15.6934,-4.8073,-9.8409,-38.7725,-33.5395,-3.7975,4.7096,6.0733,-38.1245,7.3120,-2.9305,20.0993,2.8072,-8.6624,-5.1535,-23.0958,-0.2715,9.7602,-3.0441,8.2637,-17.7781,-3.6931,19.0186,-33.9147,-16.3563,5.8144,2.5065,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.1000,1010,-24.0168,-8.7007,-2.6774,-4.5788,13.2573,-33.7442,-5.8016,-2.9072,27.7409,-11.1840,16.8617,5.6476,9.9020,23.5000,-3.8927,-7.0434,18.2055,3.3912,7.6170,-3.6397,-33.9639,15.8027,-2.0832,-6.5228,-9.2417,14.5781,9.0578,-9.7766,-38.7379,-33.0952,-0.4467,6.3330,6.7787,-38.3961,7.9171,-1.1681,19.1061,3.1425,-8.2428,9.4877,-22.1652,-0.5512,9.6462,-2.5252,7.5318,-16.3940,-15.0850,7.7153,-33.3361,-16.1779,5.2310,1.7686,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.2000,1020,-23.8725,-9.1425,2.7101,-4.2322,13.1728,-34.3017,0.8090,-7.0012,28.7698,-10.2434,-0.4671,13.2472,8.9325,23.4361,-9.5642,-1.0719,18.8067,3.8641,5.7095,5.9531,-34.1679,15.2008,0.1768,-7.3006,-8.1760,13.5231,10.8023,-10.3291,-38.3503,-33.0520,4.7247,-2.3510,6.8073,-39.0260,-6.6952,-1.3599,18.9348,4.0789,7.8443,7.6927,-21.2880,-0.3048,7.5051,7.7527,8.1712,-15.3500,3.8465,14.8092,-33.3412,-15.9004,-4.8848,2.1904,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.3000,1030,-23.4273,-9.3124,5.6127,2.0552,13.4677,-34.8828,2.5459,-5.5326,28.5309,-9.0517,-12.1881,2.5448,8.8026,24.3981,-0.0920,10.9524,18.9044,4.3251,2.7474,4.4852,-34.5016,14.5960,-0.3337,-8.5558,-6.9678,12.7529,10.5357,-13.0326,-37.9012,-33.1910,4.9230,3.3995,6.3869,-39.3251,-5.4241,-3.3693,19.4755,4.8326,8.3331,7.1691,-21.2790,0.6486,0.2776,9.9784,9.0419,-14.9564,10.3358,-5.9771,-33.8839,-15.6609,-5.1601,2.5828,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.4000,1040,-22.9294,-9.3367,2.5959,-4.7830,13.6309,-35.4208,-2.1376,-5.0833,27.6125,-9.5891,-7.1765,-8.4094,8.7966,25.1376,-1.8946,9.8533,19.2378,4.8497,3.3402,5.5077,-34.3027,13.9270,2.4476,-6.0617,-5.9552,11.1152,11.7488,-18.2314,-37.4009,-32.8145,4.6781,3.8469,5.8630,-39.4658,-3.0278,-5.0098,18.9697,5.7815,-8.2558,10.4434,-20.3641,1.1109,10.2027,3.6015,10.3099,-15.0270,15.6333,4.3465,-34.4227,-15.8851,-5.2773,-1.9815,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.5000,1050,-22.6256,-9.7146,4.4991,-2.9631,13.3043,-35.2244,-4.5133,3.1663,26.9941,-10.4392,-6.0348,-9.6270,9.3018,24.9602,-2.4595,-9.5855,19.4646,5.3911,-2.1704,5.4498,-34.1063,13.3654,-0.1186,-5.6567,-7.5708,10.6777,-21.3003,-1.9217,-36.8605,-32.9667,5.8695,-0.7470,6.0764,-39.7665,4.9799,0.4478,18.7600,6.7514,-2.7351,8.0416,-19.9243,0.0717,2.9212,-11.7532,11.1300,-13.9871,10.9134,11.2224,-34.9166,-15.7932,-4.6523,3.7482,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.6000,1060,-22.1805,-10.2061,-0.3177,-8.4597,12.8558,-35.0071,-4.9210,0.8854,26.1764,-11.0176,-6.2565,-7.9370,9.1987,24.0071,5.1250,-8.9913,19.3683,5.8903,-5.4672,1.5340,-34.2196,12.8723,-3.3747,-4.1878,-7.9143,8.8461,-0.7505,-18.1430,-36.5646,-32.6423,0.3394,5.3361,6.2031,-40.1797,3.6270,-3.4417,18.6827,7.4744,1.7585,5.7639,-19.1711,-0.9408,9.9213,-9.8175,12.2074,-14.9185,14.2961,-11.7646,-35.3238,-15.3465,-4.9310,4.6059,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.7000,1070,-22.0254,-11.0354,6.8276,-6.6455,12.3982,-34.8131,-4.5764,2.0141,25.4930,-11.8732,-7.4608,-9.9045,9.3560,24.2158,-3.1656,7.2508,18.7647,6.0920,-6.6932,2.3152,-34.0534,12.5133,6.6471,1.4711,-7.2229,7.9106,13.2111,-9.8203,-36.5204,-32.1001,0.5039,6.3129,6.5478,-39.9083,-0.7461,5.5419,19.1446,7.6275,5.0647,0.9204,-18.1511,-1.3835,11.3182,3.8158,12.7970,-16.5722,2.4915,-18.6215,-35.5010,-14.9886,6.4627,-3.4033,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.8000,1080,-22.0161,-11.8524,1.3500,-8.8379,12.1540,-34.4392,-0.2772,5.2376,24.8538,-12.4328,9.3217,-10.4077,8.8115,24.7382,-5.1877,4.7632,18.2675,6.6531,-5.5098,6.1743,-34.1238,13.1363,0.1030,6.9528,-5.6147,7.2244,-2.6330,-24.3581,-37.1157,-31.8893,-7.9681,0.7773,6.9151,-39.5646,3.9834,3.0220,19.4206,7.7976,-4.8104,2.6672,-17.0069,-0.9655,13.8875,5.1895,12.9767,-18.1300,6.6646,-18.5361,-34.9652,-14.6384,4.3702,6.1444,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
10.9000,1090,-22.7498,-12.2423,-9.8791,-1.3624,11.8385,-34.0751,-0.6250,5.2029,25.9144,-12.9365,2.5111,-12.2682,8.2281,25.0707,-7.7146,0.8687,17.6760,7.2251,-12.8788,-1.4103,-34.6125,13.6895,-7.7791,4.6282,-6.9917,5.7056,-19.1178,-10.1371,-37.8797,-31.8163,-8.0948,0.6595,7.2455,-39.2297,2.5456,4.3035,18.9086,7.9103,-3.4138,-5.3336,-16.0100,-1.2325,-4.9744,-10.7105,13.9343,-19.5977,9.5389,-17.5056,-34.4274,-14.0693,1.4669,8.8988,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
11.0000,1100,-23.2720,-13.0220,-12.8564,-2.2330,12.1897,-33.8271,5.3586,0.8987,26.0414,-14.1397,-4.9578,-9.3324,7.5894,25.1355,-5.6735,0.6016,16.4007,7.5112,-11.6777,2.3713,-35.3705,14.0201,-8.1398,1.1636,-7.9115,6.5829,-14.5605,-13.2037,-38.8133,-31.7027,-8.9455,1.4463,6.7051,-39.1531,-2.2703,-7.5078,18.6438,7.3202,-2.6229,-6.1610,-16.7638,-1.6235,-9.2087,2.1277,14.2760,-21.1293,-4.6811,-15.5890,-34.4959,-13.3448,-7.6236,5.1523,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
11.1000,1110,-23.3104,-14.1392,2.2802,-12.0443,12.5468,-33.9461,4.5328,2.4916,25.7197,-15.2835,0.1801,-15.3538,7.4402,25.5264,1.3620,5.7954,15.5325,7.2805,-2.3221,-10.3609,-35.4709,14.5847,4.0028,7.0379,-9.7054,6.2895,-13.4965,10.6937,-39.2134,-31.8529,7.4495,3.3448,6.0419,-39.7156,-7.1228,-6.9912,18.2049,6.8753,-5.5155,-4.1938,-17.0241,-2.5196,9.4604,-4.4726,14.3927,-22.2926,13.8344,-2.3652,-35.2571,-13.4958,-3.9191,9.2324,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
11.2000,1120,-22.4699,-14.3529,9.0036,7.1717,12.8291,-33.5285,3.8308,4.0711,25.9885,-16.6544,5.8376,-12.6453,7.9214,25.6834,6.9209,-1.5333,15.2943,6.5087,4.8043,-8.4366,-35.4552,15.3665,-5.7401,8.2702,-10.5291,7.5287,-10.8241,12.0663,-39.6895,-31.4383,-7.5590,2.1419,5.3093,-40.3975,-8.0127,-6.8435,17.6064,6.5490,-7.0444,3.1958,-16.9347,-1.5007,0.0716,10.9695,14.1089,-23.5872,6.2757,-11.6624,-35.1744,-12.7981,8.9538,2.9490,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
11.3000,1130,-22.0213,-14.7074,-1.5185,-9.6598,13.1769,-33.1214,3.3125,3.7745,26.9173,-16.2095,8.3976,7.0605,8.0704,25.9501,-3.7812,6.0645,15.4856,5.9338,8.7310,-3.7333,-36.1628,14.7287,-5.0516,-7.6248,-11.5616,8.4912,6.6375,16.0447,-40.3326,-31.3471,-6.0638,-2.1096,4.4258,-41.1584,-10.1392,-8.5626,16.9621,6.8612,-6.0794,2.8684,-16.3535,-0.6754,-3.3042,12.2441,15.1509,-23.6520,10.8571,0.6873,-34.3920,-12.7081,0.9260,-9.2172,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
11.4000,1140,-21.7361,-15.5949,10.3617,-4.6633,13.3636,-32.6221,0.9757,6.0812,27.5375,-15.4778,4.4078,8.8590,8.5546,26.1503,6.8646,-2.8565,16.5791,5.6695,13.8400,-1.2369,-36.0497,13.8389,0.9275,-9.5264,-12.6762,9.3267,-16.2957,2.3191,-40.8241,-31.4077,-4.8075,-1.3739,3.7157,-41.9111,-12.4745,-3.0463,16.7829,7.2635,2.0920,5.7897,-17.2058,0.1101,-7.3989,11.1159,15.9602,-23.6978,8.5727,-6.6799,-34.0124,-13.4001,9.2409,3.6199,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
11.5000,1150,-20.8121,-15.9835,7.9065,-3.3609,13.8107,-32.4999,3.7143,3.8545,27.1047,-14.6253,-6.5766,9.0738,9.0180,26.7279,4.5982,5.6708,17.8727,5.2169,13.8309,-2.3912,-35.2252,13.2089,9.8369,6.5793,-11.9662,8.4692,15.1716,8.2340,-41.2197,-31.2058,-4.8510,1.2115,2.6781,-42.0691,-0.7611,-12.9525,16.4269,7.5756,-2.9249,4.2809,-17.7208,1.3132,-6.7328,11.9329,16.7712,-24.3736,7.4725,-8.8867,-33.3284,-13.6399,6.2474,-6.7081,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
11.6000,1160,-20.8798,-16.4347,-5.9278,-2.6715,14.1744,-32.2913,4.9750,-0.4991,27.0970,-13.7654,7.0099,8.0791,9.5442,27.0707,0.6241,6.9491,19.2927,4.8719,13.0559,-4.6192,-34.2393,13.5315,13.1174,-1.0564,-10.7544,9.2567,-1.3648,12.3836,-41.4729,-30.8048,-1.5455,5.3407,2.4160,-42.9972,-17.9924,-4.8278,16.1085,7.9948,-5.3491,0.4718,-18.9157,1.5769,-9.5478,8.9967,17.7552,-24.0984,9.2428,3.4065,-33.6825,-14.3507,-6.7190,5.8262,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
11.7000,1170,-21.0309,-16.1851,5.7358,4.6062,14.7508,-32.3306,6.0989,0.1877,27.6536,-13.0828,5.2608,6.5531,10.0336,27.3346,7.0767,-2.7536,19.5078,3.8247,8.4910,-8.0864,-33.3463,14.2608,-5.9258,18.1887,-10.3854,9.9331,4.6905,-9.2185,-41.8055,-30.5373,-3.1278,4.9539,1.5571,-44.5889,-7.8502,-17.2317,16.1471,8.2261,4.8520,1.2480,-20.4275,1.5123,-13.0979,1.7901,18.1357,-23.7266,-2.3242,10.5330,-34.2452,-13.8028,-6.3205,5.2557,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
